date,label,Latitude,Longitude,notes_polarity,notes_subjectivity,comments_polarity,comments_subjectivity,best_season
83,1,47.240541,-122.321905,0.060416666666666674,0.5375,0.0,0.0,0
243,1,48.723779,-122.354431,-0.051851851851851864,0.12962962962962965,0.25,0.2,1
147,1,47.577402,-122.28934,-0.1125,0.275,0.0,0.0,0
248,1,48.01318,-122.504941,9.25185853854297e-18,0.6416666666666666,0.0,0.0,1
187,1,47.52269,-122.85156,-0.017857142857142863,0.3392857142857143,0.0,0.0,0
183,1,47.494302,-122.33135,-0.09444444444444443,0.48888888888888893,0.0,0.0,0
243,2,46.603014,-123.171192,-0.09375,0.3,0.2,0.2,1
208,1,47.079787,-122.935933,0.2520408163265306,0.5755102040816327,0.0,0.0,0
227,1,48.721109,-122.328668,-0.1,0.1,0.0,0.0,1
124,1,45.654907,-122.689871,0.16349206349206352,0.4126984126984127,0.0,0.0,0
225,1,47.625722,-122.360812,0.1,0.4,0.0,0.0,1
125,1,47.672874,-117.385652,0.20551948051948055,0.7339285714285714,0.0,0.0,0
237,2,48.08334,-121.97009,-0.08333333333333333,0.13333333333333333,0.2,0.2,1
229,1,47.13066,-122.23289,-0.010101010101010102,0.20707070707070707,0.0,0.0,1
296,3,47.62445,-120.67867,-0.2,0.4,0.0,0.0,1
297,3,47.624576,-120.678818,-0.2,0.4,0.0,0.0,1
203,1,47.400596,-120.338505,0.08809523809523807,0.40952380952380957,0.0,0.0,0
284,2,47.823908,-120.011895,0.0047619047619047545,0.4928571428571429,-0.15,0.6,1
203,1,46.411076,-117.051781,-0.125,0.375,-0.09999999999999999,0.4666666666666666,0
227,1,47.884211,-122.151606,0.02910052910052911,0.38783068783068786,0.0,0.0,1
98,1,48.006687,-121.982158,-0.11785714285714285,0.3267857142857143,0.0,0.0,0
256,1,47.362028,-122.050271,0.125,0.16666666666666666,0.0,0.0,1
207,1,47.304112,-122.437149,-0.2,0.1,0.0,0.0,0
227,1,47.71906,-122.16638,0.29166666666666663,0.375,0.0,0.0,1
212,2,47.695468,-117.275888,-0.004166666666666666,0.5791666666666666,0.016666666666666677,0.18333333333333335,0
223,1,48.020231,-122.420069,0.027182539682539676,0.3793650793650794,0.0,0.0,1
126,1,47.771738,-122.376626,-0.25,0.8888888888888888,0.0,0.0,0
209,1,47.554893,-122.161059,0.215625,0.53125,0.0,0.0,0
134,1,48.725687,-122.489292,0.18928571428571428,0.6785714285714286,0.0,0.0,0
129,1,48.780432,-122.426519,0.13769841269841268,0.33095238095238094,0.0,0.0,0
272,1,47.45038,-122.38235,0.03035714285714286,0.3523809523809524,0.0,0.0,1
264,2,47.018177,-122.761756,0.5,0.625,0.2,0.2,1
231,1,47.587248,-122.382235,-0.375,0.8125,0.0,0.0,1
229,1,47.201409,-122.503686,0.11819047619047618,0.5083809523809524,0.0,0.0,1
291,1,48.820415,-122.659923,0.25,0.3,0.0,0.0,0
137,2,47.180628,-122.328275,0.007142857142857131,0.41428571428571426,0.0,0.0,0
212,1,47.337778,-122.350756,0.033333333333333326,0.5296296296296296,0.0,0.0,0
176,1,47.931193,-122.226657,-0.1480952380952381,0.4079761904761905,0.0,0.0,0
213,1,47.60939,-117.383483,-0.07500000000000001,0.375,0.0,0.0,0
109,1,47.022119,-119.302891,0.19642857142857142,0.3428571428571428,0.0,0.0,0
211,1,48.551615,-120.190617,0.023787878787878785,0.3983333333333334,0.0,0.0,0
253,1,48.956801,-122.656741,0.4000000000000001,0.9,0.12000000000000002,0.45999999999999996,0
124,1,47.333133,-122.338895,0.08333333333333337,0.5166666666666667,0.0,0.0,0
231,1,47.279797,-122.492315,0.07142857142857142,0.4089285714285714,0.0,0.0,1
212,1,47.71045,-122.17243,-0.04583333333333333,0.47986111111111107,0.0,0.0,0
155,2,47.83763,-122.326455,0.2785714285714286,0.5571428571428572,0.625,1.0,0
202,2,47.399827,-122.183286,0.24444444444444446,0.4166666666666667,0.0,0.0,0
171,2,47.594215,-122.046071,0.05,0.225,0.0,0.0,0
171,1,47.165573,-123.078297,0.17755102040816326,0.4622448979591836,0.0,0.0,0
274,1,48.92829,-122.638149,0.21458333333333335,0.36041666666666666,0.30000000000000004,0.5,0
250,1,47.92605,-122.68712,-0.14333333333333334,0.4716666666666667,0.0,0.0,1
211,1,47.526083,-122.315427,0.03166666666666666,0.34833333333333333,0.0,0.0,0
220,1,48.75235,-122.47122,0.06666666666666667,0.12,0.4,0.625,1
237,2,48.114817,-123.46578,-0.05,0.35,0.2,0.2,0
224,1,48.575563,-122.510761,0.25,0.5,0.0,0.0,1
191,1,48.0595,-122.83298,0.26250000000000007,0.725,0.0,0.0,0
208,1,47.878239,-122.203671,0.0619047619047619,0.49523809523809526,0.13571428571428573,0.41142857142857137,0
158,2,46.411443,-117.04303,0.0,0.0,0.0,0.0,0
182,1,47.7554,-122.271585,0.10714285714285714,0.21428571428571427,0.0,0.0,0
204,2,47.40703,-120.31743,0.13714285714285715,0.37857142857142856,-0.09999999999999999,0.4666666666666666,0
236,1,47.701812,-122.289059,-0.15,0.2,0.0,0.0,1
121,1,46.225242,-119.267409,-0.0033333333333333158,0.53,0.0,0.0,0
125,1,48.957224,-122.652311,0.15839002267573696,0.48004535147392285,0.0,0.0,0
224,1,47.56922,-122.357703,0.25952380952380955,0.5607142857142857,0.0,0.0,1
164,1,47.496086,-122.187515,0.17102272727272727,0.38636363636363635,0.0,0.0,0
228,1,47.608893,-122.541462,0.09285714285714286,0.4523809523809524,0.0,0.0,1
214,1,48.459598,-122.846608,0.15000000000000002,0.2333333333333333,0.0,0.0,1
175,1,47.303833,-122.373665,0.16,0.3728571428571429,0.0,0.0,0
178,1,48.884665,-122.59766,-0.22142857142857142,0.33214285714285713,0.175,0.425,0
122,1,46.824806,-122.478422,0.023809523809523815,0.3595238095238095,0.0,0.0,0
210,1,46.932082,-122.936608,0.008796296296296288,0.3592592592592592,0.0,0.0,0
232,1,48.832425,-122.592998,0.16904761904761903,0.251984126984127,0.0,0.0,0
202,1,47.855443,-121.955544,0.033035714285714286,0.23650793650793647,0.0,0.0,0
206,1,46.004571,-122.847286,0.0,0.05,0.35,0.6,0
61,1,47.53754,-122.639263,0.0,0.0,0.0,0.0,0
242,3,48.997938,-122.72989,0.0,0.0,0.0,0.0,0
214,2,48.03273,-122.78529,0.0,0.0,0.13020833333333334,0.5354166666666667,1
201,2,47.31936,-119.55513,0.0,0.0,0.10476190476190476,0.36666666666666664,0
229,1,46.903307,-122.556831,-0.057575757575757565,0.48181818181818176,0.0,0.0,1
208,1,45.803163,-122.498549,-0.25,0.25,-0.24166666666666664,0.6,0
139,1,48.772424,-122.492664,-0.23333333333333336,0.43333333333333335,0.0,0.0,0
217,1,47.235896,-122.308553,0.07704081632653062,0.433843537414966,0.0,0.0,1
201,2,48.08441,-122.8575,0.0,0.55,0.125,0.7222222222222222,0
126,1,48.218927,-122.527027,0.18081632653061228,0.5372448979591836,0.0,0.0,0
264,1,48.203173,-122.127783,0.09603174603174602,0.4517857142857143,0.0,0.0,1
204,1,48.664456,-122.395955,0.0488888888888889,0.2777777777777778,0.0,0.0,0
212,1,47.542937,-122.386423,-0.15555555555555559,0.2888888888888889,0.0,0.0,0
189,2,47.299003,-122.225499,0.0,0.0,0.0,0.0,0
119,1,47.529986,-122.073304,0.21428571428571427,0.42857142857142855,0.0,0.0,0
223,2,47.76405,-122.3103,-0.175,0.4,0.25,0.35,1
295,2,46.70934,-120.460892,0.6,0.9,0.2,0.2,1
154,1,47.656272,-122.305817,0.09642857142857142,0.23392857142857143,0.0,0.0,0
131,1,47.635832,-122.113291,0.0,0.125,0.0,0.0,0
173,2,48.102067,-123.473241,-0.05,0.4,0.0,0.0,0
149,1,47.513461,-122.254553,0.10714285714285714,0.4642857142857143,0.0,0.0,0
149,1,48.795624,-122.480752,0.1666666666666667,0.6000000000000001,0.0,0.0,0
265,1,47.853737,-122.009029,-0.03261904761904762,0.3997619047619048,0.0,0.0,1
211,2,45.608319,-122.516414,0.0866666666666667,0.5666666666666667,0.25,0.35,0
197,1,47.41434,-120.34374,0.10200000000000001,0.6885,0.0,0.0,0
97,1,48.736447,-122.46473,0.13333333333333333,0.5,0.0,0.0,0
211,1,45.683554,-122.574034,0.0,0.25,0.0,0.0,0
236,1,47.776353,-122.26487,0.17,0.36500000000000005,0.0,0.0,1
207,1,47.555527,-122.362266,0.25,0.7962962962962963,0.0,0.0,0
254,1,47.102016,-122.304498,0.15000000000000002,0.35625,0.0,0.0,1
211,1,47.099289,-122.399467,-0.16666666666666666,0.3333333333333333,0.0,0.0,0
271,1,48.37333,-122.63269,0.1666666666666667,0.6666666666666666,0.0,0.0,1
140,1,47.278517,-119.556258,0.140625,0.4625,0.0,0.0,0
125,1,48.066818,-122.029967,0.022000000000000002,0.426,0.0,0.0,0
225,1,48.35324,-122.47181,0.19970238095238094,0.5108630952380953,0.0,0.0,1
220,1,47.650249,-122.548258,0.16666666666666666,0.3833333333333333,0.0,0.0,1
283,1,48.506817,-122.634174,0.25,0.375,0.0,0.0,1
252,1,48.721394,-122.48355,0.5,0.8888888888888888,0.3666666666666667,0.5,1
226,2,46.94239,-122.60735,0.4,0.6944444444444444,0.1,0.18333333333333335,1
238,2,47.464528,-122.363916,0.0,0.0,0.43333333333333335,0.48333333333333334,1
232,2,46.23801,-119.27524,0.021428571428571425,0.27619047619047615,0.2,0.2,1
124,1,47.671511,-117.449275,0.225,0.45,0.0,0.0,0
176,1,46.08205,-117.851,-0.125,0.375,0.0,0.0,0
214,1,47.733807,-122.151245,0.10000000000000002,0.35,0.0,0.0,1
129,1,48.205968,-122.266643,-0.24166666666666667,0.4583333333333333,0.0,0.0,0
250,1,48.770172,-122.510393,-0.07142857142857142,0.26785714285714285,0.2714285714285714,0.5238095238095238,1
207,2,46.781981,-118.531461,0.1,0.35,0.2,0.2,0
204,1,47.93393,-122.79869,0.0,0.0,0.0,0.0,0
154,1,47.930489,-119.018941,0.3,0.7,0.0,0.0,0
186,2,47.9796,-122.35803,0.0,0.0,0.0,0.0,0
252,1,48.512726,-122.637394,-0.05952380952380953,0.3333333333333334,-0.09999999999999999,0.5666666666666667,1
123,1,46.562844,-120.613402,0.3166666666666667,0.7666666666666666,0.0,0.0,0
199,2,45.639508,-122.560737,0.0,0.0,-0.3,0.5,0
137,1,48.909588,-122.67764,-0.14583333333333331,0.4166666666666667,0.0,0.0,0
259,1,48.030588,-122.678206,0.025000000000000005,0.3666666666666667,0.0,0.0,1
216,2,47.85091,-121.676427,-0.6999999999999998,0.6666666666666666,0.25,0.35,1
232,1,47.045593,-122.830585,0.12666666666666668,0.42666666666666664,-0.018333333333333333,0.5483333333333333,1
220,1,47.20357,-123.06768,0.12736549165120592,0.39628942486085345,0.0,0.0,1
276,1,48.789849,-122.450922,-0.018181818181818188,0.3488636363636364,0.0,0.0,1
125,1,47.033115,-119.546872,0.2857142857142857,0.5357142857142857,0.0,0.0,0
237,1,47.959006,-122.25005,0.03285714285714285,0.5657142857142856,0.0,0.0,1
289,2,47.370832,-122.304591,0.0,0.1,0.2,0.2,1
249,2,48.14232,-122.56832,-0.3333333333333333,0.7000000000000001,0.2,0.2,1
203,2,47.521678,-122.384479,0.041071428571428564,0.4928571428571429,0.3,0.5,0
111,1,47.86406,-121.962161,0.05190476190476191,0.35633699633699634,0.0,0.0,0
202,1,47.818201,-122.190573,-0.13888888888888887,0.4407407407407407,0.0,0.0,0
209,1,47.068303,-122.414963,0.16666666666666666,0.9259259259259259,0.0,0.0,0
227,2,47.074315,-122.205538,-0.049999999999999996,0.4296296296296296,0.6,0.6,1
181,2,46.250239,-119.329838,-0.0375,0.6972222222222222,0.0,0.0,0
214,2,47.57755,-122.127391,-0.13888888888888887,0.47407407407407404,0.25,0.35,1
209,2,47.068257,-122.41479,-0.125,0.4444444444444444,0.1369047619047619,0.6202380952380953,0
211,1,48.781786,-118.563347,-0.08333333333333333,0.6296296296296297,0.0,0.0,0
206,2,48.16095,-122.52167,-0.2125,0.5972222222222222,0.25,0.35,0
209,1,47.38071,-122.02141,0.23214285714285715,0.7857142857142857,0.0,0.0,0
182,1,48.389311,-122.506112,-0.06875,0.53125,0.0,0.0,0
263,1,48.991273,-122.708296,0.25,0.4888888888888889,0.0,0.0,0
20,1,47.829363,-122.21655,0.059523809523809534,0.45476190476190476,0.0,0.0,1
242,2,45.63221,-122.67156,-0.2833333333333333,0.3833333333333333,0.43333333333333335,0.48333333333333334,1
255,2,47.213892,-122.450583,0.0,0.0,0.43333333333333335,0.48333333333333334,1
255,1,47.896731,-122.323499,-0.0875,0.375,0.0,0.0,1
251,1,47.821034,-122.146487,0.0,0.0,0.0,0.0,1
218,1,47.520832,-122.363795,0.0,0.0,0.0,0.0,1
200,1,47.655508,-122.40995,0.025,0.09166666666666667,0.0,0.0,0
245,2,47.896237,-122.104074,0.0,0.0,0.2,0.2,1
251,1,47.296322,-119.583179,0.0,0.0,0.0,0.0,1
217,2,47.42098,-123.13082,0.06666666666666665,0.5333333333333333,0.25,0.35,1
222,2,47.675681,-122.395039,0.0,0.0,0.25,0.35,1
239,1,47.547635,-121.999595,0.1,0.4,0.0,0.0,1
151,1,46.235758,-119.215773,0.3306547619047619,0.6404761904761904,0.0,0.0,0
222,2,47.497654,-122.362966,0.0,0.0,0.5,0.48333333333333334,1
247,2,47.817279,-122.220275,0.18285714285714286,0.4057142857142857,0.3875,0.4375,1
247,2,47.578537,-122.290114,0.0,0.0,0.43333333333333335,0.48333333333333334,1
176,1,47.716083,-122.294516,0.0,0.0,0.0,0.0,0
253,1,47.537185,-122.272258,0.10714285714285714,0.2857142857142857,0.0,0.0,1
217,2,48.3654,-119.57959,0.1,0.4,0.35,0.35,1
203,2,47.181255,-122.525627,0.0,0.0,-0.14791666666666667,0.4854166666666666,0
235,2,48.77829,-122.425976,0.0,0.0,0.2,0.2,1
246,2,47.967626,-122.235314,0.0,0.0,0.25,0.35,1
245,2,47.549789,-122.104981,-0.017857142857142863,0.41428571428571426,0.43333333333333335,0.48333333333333334,1
232,1,46.999221,-122.778729,-0.5,1.0,0.0,0.0,1
248,2,47.373262,-122.225632,0.0,0.0,0.2,0.2,1
172,1,48.42648,-122.37881,0.0,0.0,0.0,0.0,0
218,2,47.819318,-122.334361,0.0,0.0,0.25,0.35,1
223,1,46.763927,-124.007321,0.0,0.0,0.0,0.0,1
239,2,46.460085,-119.023259,0.039285714285714285,0.4785714285714286,0.25,0.2,1
220,2,47.540433,-121.870293,0.0,0.0,0.2,0.2,1
254,2,48.936408,-122.140976,-0.2,0.4,0.2,0.2,1
169,2,47.678839,-117.479113,0.0,0.0,0.875,0.9,0
124,1,47.145618,-122.270917,0.14500000000000002,0.49833333333333335,0.0,0.0,0
263,1,47.036497,-122.74267,-0.0035714285714285704,0.10357142857142856,0.0,0.0,1
246,2,46.238589,-119.280668,0.0,0.0,0.25,0.2,1
236,1,48.389272,-122.511924,0.08000000000000003,0.5599999999999999,0.0,0.0,1
279,2,47.442154,-122.456055,-0.21041666666666667,0.36041666666666666,0.2,0.2,1
239,1,48.730718,-122.350459,-0.10833333333333334,0.2833333333333333,0.0,0.0,1
215,1,47.61596,-122.507004,0.21428571428571427,0.42857142857142855,0.0,0.0,1
231,2,47.218242,-122.528308,0.0,0.0,0.1,0.18333333333333335,1
193,2,46.613166,-120.484763,-0.16666666666666666,0.16666666666666666,0.0,0.0,0
170,1,46.828169,-122.96119,0.0,0.19999999999999998,0.6,0.75,0
213,1,47.661955,-122.435938,-0.016666666666666666,0.5777777777777778,0.0,0.0,0
215,1,47.190235,-122.237062,0.011904761904761904,0.2154761904761905,0.0,0.0,1
216,2,47.696911,-122.314403,-0.05,0.25,0.2,0.2,1
180,1,47.040122,-122.735462,-0.02254850088183422,0.4250881834215167,0.0,0.0,0
251,2,47.555946,-122.303974,-0.025,0.45,0.43333333333333335,0.48333333333333334,1
183,2,47.724368,-122.179778,-0.2,0.4,0.1,0.1,0
200,2,47.418708,-120.341535,-0.02777777777777779,0.34444444444444444,0.2,0.2,0
232,2,47.74487,-117.510146,0.0,0.0,0.2,0.2,1
206,2,47.624935,-122.316911,-0.02,0.3953846153846154,0.1,0.1,0
144,2,47.733894,-122.361732,0.0,0.5,0.0,0.0,0
169,2,47.614941,-117.363146,-0.2,0.45,0.0,0.0,0
229,2,46.74623,-121.706204,0.0,0.55,0.2,0.2,1
20,1,46.733549,-122.951486,0.1,0.4,0.0,0.0,1
189,2,47.288785,-122.497881,0.375,0.65,1.0,0.9,0
250,2,48.993181,-122.745703,0.5,0.6,0.2,0.2,0
273,4,48.993892,-122.702242,-0.09999999999999999,0.44999999999999996,0.0,0.0,0
132,1,47.68781,-122.669589,0.0,0.0,0.0,0.0,0
129,1,47.648364,-117.184539,0.0,0.05,0.0,0.0,0
214,1,47.948422,-122.086031,0.225,0.40625,0.0,0.0,1
253,1,47.282353,-122.301155,0.13999999999999999,0.4,0.0,0.0,1
123,1,46.730802,-117.163984,0.4928571428571429,0.6190476190476191,0.0,0.0,0
257,1,47.790455,-122.503479,0.0,0.4375,0.0,0.0,1
280,1,47.642805,-122.358656,-0.25,0.275,0.0,0.0,1
202,2,47.450892,-119.253884,-0.06875,0.31875,0.0,0.0,0
207,2,48.937,-122.464345,0.25,0.5,0.1,0.1,0
214,1,47.440566,-122.115008,0.125,0.375,0.0,0.0,1
280,1,47.175844,-122.458219,0.0,0.0,0.0,0.0,1
228,2,47.742547,-121.980744,0.13636363636363635,0.5,0.5,0.48333333333333334,1
237,2,47.213773,-122.9383,-0.0625,0.30000000000000004,0.2,0.2,1
214,2,47.283842,-122.104553,0.0,0.0,0.2,0.2,1
238,2,47.286624,-122.624659,0.0,0.5,0.2,0.2,1
250,2,47.19102,-123.12866,0.0,0.0,0.2,0.2,1
181,2,47.677787,-122.297357,0.0,0.0,0.1,0.1,0
247,1,47.359247,-122.275561,0.07142857142857142,0.4761904761904762,0.0,0.0,1
126,1,47.180593,-122.181657,-0.021969696969696972,0.3674242424242424,0.0,0.0,0
126,1,47.563125,-122.120245,0.0,0.0,0.0,0.0,0
213,2,47.298823,-117.977089,-0.04285714285714286,0.41428571428571426,0.2,0.2,0
179,2,47.166193,-122.118139,0.0,0.0,-0.09722222222222222,0.5138888888888888,0
165,2,47.041687,-122.959724,0.0,0.35,-0.48333333333333334,0.7999999999999999,0
194,1,47.25021,-122.95521,0.0,0.0,0.0,0.0,0
246,1,48.938761,-122.677329,0.12831168831168832,0.5148051948051948,0.0,0.0,0
105,1,48.728709,-122.495858,0.13333333333333333,0.43333333333333335,0.0,0.0,0
129,1,48.767306,-122.44893,-0.225,0.4444444444444444,0.0,0.0,0
148,1,47.551356,-122.176917,0.0,0.0,0.0,0.0,0
274,1,48.10799,-123.389693,0.4047619047619047,0.46714285714285725,0.0,0.0,0
130,1,47.108943,-122.936944,0.012500000000000022,0.42500000000000004,0.0,0.0,0
207,1,47.636073,-122.368449,-0.25,0.8888888888888888,0.0,0.0,0
229,1,45.868247,-120.759952,0.0625,0.34375,0.0,0.0,1
194,2,45.648264,-122.760998,-0.22722222222222224,0.3872222222222222,0.0,0.0,0
274,2,47.615888,-119.290498,-0.16428571428571428,0.39464285714285713,0.25,0.2,1
215,1,47.7403,-117.438789,-0.06666666666666667,0.3,0.0,0.0,1
229,2,47.738025,-122.323961,0.13333333333333336,0.48333333333333334,0.25,0.35,1
199,2,47.4263,-119.27844,0.0,0.0,0.2,0.2,0
215,2,47.599146,-122.014982,0.07142857142857142,0.14285714285714285,0.2,0.2,1
227,2,48.527729,-122.209367,0.1,0.4,0.4583333333333333,0.48333333333333334,1
255,1,47.51354,-122.371085,0.0,0.1,0.0,0.0,1
238,1,47.80239,-117.14087,0.10714285714285714,0.21428571428571427,0.0,0.0,1
249,1,47.70319,-122.50864,0.14821428571428572,0.4714285714285715,0.0,0.0,1
221,1,47.450967,-122.364963,0.24666666666666667,0.6666666666666666,0.0,0.0,1
126,1,47.771326,-122.198585,0.25714285714285723,0.5289241622574956,0.0,0.0,0
126,1,47.131243,-122.27259,-0.058333333333333334,0.32916666666666666,0.0,0.0,0
176,2,48.967425,-122.259512,-0.11488095238095238,0.49126984126984125,0.0,0.0,0
140,1,47.92037,-122.418026,0.03214285714285714,0.41428571428571426,0.0,0.0,0
222,1,48.730571,-117.520993,0.08333333333333333,0.26666666666666666,0.0,0.0,1
232,1,45.583629,-122.443076,0.1392857142857143,0.2785714285714286,0.0,0.0,1
129,1,47.679976,-122.364539,-0.01,0.38,0.0,0.0,0
223,2,48.25431,-121.60421,-0.09999999999999999,0.5629629629629629,0.06805555555555555,0.40972222222222215,1
212,1,47.706285,-122.30954,0.11666666666666665,0.2333333333333333,0.0,0.0,0
169,1,47.71143,-122.16785,-0.25,0.25,0.0,0.0,0
244,1,47.042046,-122.943408,0.09285714285714285,0.7678571428571428,0.0,0.0,1
228,1,47.244848,-122.476892,-0.09722222222222222,0.34722222222222215,0.0,0.0,1
226,1,47.526601,-122.365529,0.0,0.0,0.0,0.0,1
172,2,48.604597,-118.515716,0.0,0.0,0.0,0.32,0
199,1,47.742271,-122.339061,0.12000000000000002,0.5153846153846153,0.0,0.0,0
229,1,47.65019,-122.676506,0.09107142857142857,0.2988095238095238,0.0,0.0,1
224,2,47.559542,-122.064989,-0.020000000000000007,0.275,0.43333333333333335,0.48333333333333334,1
245,2,47.431664,-120.344015,0.0,0.0,0.2,0.2,1
123,1,47.66434,-122.398462,-0.01708333333333334,0.5454166666666667,0.0,0.0,0
224,2,47.36229,-122.111605,0.016666666666666666,0.4000000000000001,0.25,0.35,1
203,1,47.448041,-121.770144,0.11785714285714285,0.46785714285714286,0.075,0.6,0
104,2,48.234785,-122.512932,0.0375,0.5,0.25,0.2,0
217,2,47.721796,-117.403334,0.0,0.0,0.3,0.5666666666666667,1
218,2,47.633542,-122.109433,-0.09999999999999999,0.46296296296296297,0.1,0.125,1
137,1,47.82903,-122.098062,-0.03333333333333332,0.6666666666666666,-0.020833333333333343,0.3958333333333333,0
253,2,48.758818,-122.798825,-0.07222222222222223,0.23222222222222222,0.2,0.2,0
249,2,47.62984,-120.68945,0.0,0.1,0.2,0.2,1
206,2,47.55115,-122.2668,0.1,0.4,0.27499999999999997,0.2333333333333333,0
196,2,47.764456,-122.148421,0.0,0.0,0.2,0.2,0
203,2,47.670783,-117.463435,0.0,0.0,0.0,0.0,0
222,2,47.227802,-122.200413,-0.2,0.4,0.1,0.18333333333333335,1
219,2,47.135696,-122.446452,-0.2,0.0,0.1,0.6,1
106,2,47.00083,-122.877588,0.13,0.52,0.0,0.0,0
166,2,46.301642,-119.371329,0.4000000000000001,0.9,0.0,0.0,0
236,1,47.50262,-122.622033,-0.03333333333333333,0.6,0.0,0.0,1
223,2,48.744859,-122.434583,0.0,0.1,-0.1,0.525,1
178,1,47.120787,-122.932782,0.26166666666666666,0.43500000000000005,0.0,0.0,0
216,1,47.84761,-122.313709,0.05,0.1,0.0,0.0,1
187,1,47.62984,-120.68945,-0.02333333333333333,0.24666666666666667,0.0,0.0,0
230,1,47.196045,-124.201985,-0.035416666666666666,0.28541666666666665,0.0,0.0,0
249,1,47.02317,-122.849915,-0.05,0.4,0.0,0.0,1
173,2,48.790046,-122.561069,0.3333333333333333,0.5,-0.2,0.0,0
258,1,47.036786,-122.835437,0.0,0.0,0.0,0.0,1
239,1,47.62984,-120.68945,0.125,0.35,0.0,0.0,1
79,2,47.840041,-122.323562,0.8,0.9,0.0,0.0,0
218,2,46.169802,-119.302569,0.0,0.0,-0.048611111111111105,0.42083333333333334,1
247,1,48.708201,-122.437934,-0.11666666666666665,0.2833333333333334,0.0,0.0,1
234,1,47.371192,-122.547056,0.0,0.0,0.0,0.0,1
232,1,48.053108,-122.151526,0.25,0.3125,0.0,0.0,1
176,1,47.382477,-122.309934,-0.03388888888888888,0.5111111111111111,0.0,0.0,0
214,2,47.342723,-122.05831,-0.017857142857142863,0.41428571428571426,0.5625,0.4,1
272,1,47.613821,-122.314007,-0.12,0.36500000000000005,0.0,0.0,1
182,2,48.01479,-122.06411,-0.146875,0.45,0.0,0.375,0
126,1,47.452714,-122.631221,0.0,0.0,0.0,0.0,0
234,2,47.757091,-122.07251,-0.004166666666666666,0.43333333333333335,0.2,0.2,1
186,2,48.660327,-122.387307,-0.027777777777777776,0.32222222222222224,0.0,0.0,0
291,2,45.642438,-122.539895,0.041666666666666664,0.4166666666666667,0.2,0.2,1
84,1,48.077702,-123.170761,0.0,0.0,0.0625,0.5,0
212,1,46.385985,-117.070725,-0.08333333333333333,0.2333333333333333,0.0,0.0,0
131,2,46.053309,-122.042238,0.0,0.0,0.0,0.0,0
223,1,47.23005,-122.41859,-0.05,0.4,0.0,0.0,1
224,1,46.912049,-122.911783,-0.0047619047619047615,0.35023809523809524,0.0,0.0,1
236,2,48.7359,-122.493218,0.0,0.1,0.43333333333333335,0.48333333333333334,1
127,1,47.262979,-122.458267,0.0,0.0,0.0,0.0,0
244,1,47.222441,-122.397369,0.05,0.225,0.0,0.0,1
222,1,47.899035,-122.179773,0.03333333333333333,0.16666666666666666,0.0,0.0,1
209,1,47.822451,-122.335536,0.21428571428571427,0.42857142857142855,0.24285714285714285,0.3678571428571429,0
259,1,48.527389,-122.21174,0.09444444444444444,0.3972222222222222,0.0,0.0,1
209,1,45.710268,-120.696372,0.1624716553287982,0.4249433106575964,0.0,0.0,0
296,1,48.89308,-122.643823,-0.05,0.4,0.0,0.0,0
108,1,47.683201,-117.290349,-0.016666666666666673,0.5166666666666667,0.0,0.0,0
252,2,46.99552,-120.53187,-0.05,0.4,0.2,0.2,1
276,3,47.145673,-122.566734,0.13333333333333336,0.32756410256410257,0.0,0.0,1
168,2,48.1212,-122.77263,-0.08541666666666667,0.36041666666666666,0.0,0.0,0
184,1,47.590191,-119.38986,0.16,0.48,0.0,0.0,0
237,1,47.319085,-122.352705,-0.2,0.4,0.0,0.0,1
218,1,47.454342,-122.360615,0.21428571428571427,0.42857142857142855,0.0,0.0,1
330,1,47.46499,-122.2869,0.06666666666666667,0.4416666666666667,0.0,0.0,1
249,2,47.42899,-122.47818,-0.07222222222222223,0.2777777777777778,0.2,0.2,1
150,2,47.605537,-122.305169,0.21428571428571427,0.42857142857142855,0.0,0.0,0
206,1,47.7447,-122.0792,-0.175,0.4,0.0,0.0,0
223,1,47.533409,-122.038255,0.03750000000000002,0.42500000000000004,0.0,0.0,1
202,1,49.001321,-122.743418,0.0625,0.75,0.0,0.0,0
235,2,45.627485,-122.519501,0.0,0.0,0.2,0.2,1
212,1,47.588091,-119.339399,-0.1,0.4,0.0,0.0,0
256,2,47.04437,-122.82324,0.1,0.4,0.2,0.2,1
125,1,48.412515,-122.321008,-0.0625,0.125,0.0,0.0,0
183,1,47.662649,-122.335693,0.016666666666666663,0.6333333333333333,0.0,0.0,0
155,2,47.774881,-122.387188,-0.3125,0.55,0.0,0.0,0
243,1,47.727898,-122.16275,0.06388888888888888,0.2888888888888889,0.42500000000000004,0.4625,1
126,1,47.68584,-122.18823,0.012500000000000011,0.7875,0.0,0.0,0
160,1,47.9796,-122.35803,0.0,0.0,0.0,0.0,0
238,1,47.748058,-122.565092,0.10357142857142858,0.4821428571428572,0.0,0.0,1
249,2,47.176057,-120.94417,0.35,0.7,0.2,0.2,1
186,1,46.583459,-118.013856,-0.21458333333333335,0.39375,0.0,0.0,0
240,2,47.717459,-122.184095,0.0,0.6,0.2,0.2,1
208,2,47.422445,-120.38745,2.7755575615628914e-17,0.5125,0.2,0.2,0
200,2,47.668994,-122.362599,-0.1,0.225,0.0,0.0,0
250,2,48.541281,-122.187276,-0.2,0.4,0.5,0.55,1
202,2,46.412394,-117.576956,-0.2,0.4,0.0,0.0,0
